iter	Passed	Remaining
4775	38500	42112
4776	38508	42103
4777	38516	42096
4778	38524	42087
4779	38533	42080
4780	38542	42073
4781	38550	42065
4782	38559	42058
4783	38567	42049
4784	38574	42041
4785	38582	42033
4786	38591	42025
4787	38599	42017
4788	38607	42009
4789	38615	42001
4790	38623	41992
4791	38632	41985
4792	38640	41978
4793	38649	41970
4794	38656	41962
4795	38664	41953
4796	38672	41945
4797	38680	41936
4798	38688	41929
4799	38696	41921
4800	38704	41912
4801	38712	41905
4802	38721	41897
4803	38730	41890
4804	38738	41882
4805	38746	41874
4806	38754	41866
4807	38762	41858
4808	38770	41850
4809	38778	41842
4810	38786	41833
4811	38794	41826
4812	38803	41818
4813	38811	41810
4814	38819	41802
4815	38828	41795
4816	38836	41787
4817	38845	41780
4818	38853	41772
4819	38861	41763
4820	38869	41755
4821	38877	41747
4822	38885	41739
4823	38893	41731
4824	38901	41723
4825	38909	41715
4826	38918	41707
4827	38925	41699
4828	38934	41692
4829	38943	41684
4830	38951	41676
4831	38960	41669
4832	38967	41660
4833	38975	41652
4834	38983	41644
4835	38991	41635
4836	38998	41627
4837	39007	41619
4838	39015	41611
4839	39022	41603
4840	39031	41595
4841	39040	41587
4842	39047	41579
4843	39056	41571
4844	39064	41563
4845	39072	41555
4846	39080	41548
4847	39088	41540
4848	39097	41532
4849	39105	41524
4850	39113	41516
4851	39122	41508
4852	39130	41501
4853	39138	41492
4854	39146	41484
4855	39153	41476
4856	39161	41467
4857	39169	41459
4858	39178	41451
4859	39186	41443
4860	39194	41435
4861	39203	41428
4862	39211	41421
4863	39219	41413
4864	39228	41405
4865	39236	41397
4866	39244	41389
4867	39252	41380
4868	39260	41373
4869	39268	41365
4870	39277	41357
4871	39285	41349
4872	39293	41341
4873	39301	41333
4874	39309	41325
4875	39318	41318
4876	39326	41310
4877	39334	41302
4878	39343	41295
4879	39351	41286
4880	39360	41279
4881	39368	41271
4882	39377	41264
4883	39385	41256
4884	39394	41249
4885	39402	41240
4886	39410	41233
4887	39418	41224
4888	39426	41217
4889	39434	41208
4890	39442	41200
4891	39450	41192
4892	39459	41184
4893	39466	41176
4894	39474	41168
4895	39482	41159
4896	39490	41151
4897	39498	41143
4898	39506	41135
4899	39515	41128
4900	39523	41120
4901	39531	41112
4902	39539	41104
4903	39548	41096
4904	39556	41089
4905	39565	41081
4906	39573	41073
4907	39581	41065
4908	39589	41057
4909	39598	41049
4910	39605	41041
4911	39613	41032
4912	39621	41025
4913	39630	41017
4914	39638	41009
4915	39646	41001
4916	39654	40993
4917	39662	40985
4918	39671	40977
4919	39679	40969
4920	39687	40961
4921	39695	40953
4922	39703	40945
4923	39711	40937
4924	39720	40929
4925	39728	40921
4926	39735	40913
4927	39743	40905
4928	39752	40897
4929	39761	40890
4930	39769	40882
4931	39777	40874
4932	39785	40866
4933	39793	40858
4934	39801	40850
4935	39809	40841
4936	39817	40833
4937	39824	40824
4938	39832	40816
4939	39840	40808
4940	39849	40801
4941	39858	40793
4942	39866	40785
4943	39874	40777
4944	39882	40770
4945	39891	40762
4946	39898	40753
4947	39906	40745
4948	39915	40737
4949	39922	40729
4950	39930	40721
4951	39938	40712
4952	39946	40704
4953	39954	40696
4954	39963	40688
4955	39971	40681
4956	39979	40673
4957	39987	40665
4958	39995	40657
4959	40004	40649
4960	40012	40641
4961	40020	40633
4962	40029	40625
4963	40037	40617
4964	40045	40610
4965	40053	40601
4966	40061	40594
4967	40069	40586
4968	40077	40577
4969	40085	40569
4970	40093	40561
4971	40102	40553
4972	40110	40545
4973	40117	40537
4974	40125	40528
4975	40133	40521
4976	40141	40512
4977	40149	40504
4978	40157	40495
4979	40165	40487
4980	40173	40479
4981	40181	40471
4982	40189	40464
4983	40198	40456
4984	40205	40447
4985	40214	40440
4986	40222	40432
4987	40231	40425
4988	40239	40416
4989	40247	40408
4990	40255	40400
4991	40263	40392
4992	40271	40384
4993	40280	40376
4994	40287	40368
4995	40295	40360
4996	40303	40352
4997	40312	40344
4998	40320	40336
4999	40328	40328
5000	40336	40320
5001	40343	40311
5002	40352	40303
5003	40360	40296
5004	40369	40288
5005	40377	40280
5006	40385	40272
5007	40393	40263
5008	40401	40256
5009	40409	40248
5010	40418	40240
5011	40426	40232
5012	40434	40224
5013	40442	40216
5014	40450	40208
5015	40458	40200
5016	40466	40192
5017	40475	40184
5018	40483	40177
5019	40491	40168
5020	40499	40160
5021	40507	40152
5022	40515	40144
5023	40523	40136
5024	40532	40128
5025	40540	40120
5026	40548	40113
5027	40556	40105
5028	40565	40097
5029	40573	40089
5030	40581	40081
5031	40590	40074
5032	40598	40066
5033	40606	40058
5034	40614	40050
5035	40622	40042
5036	40631	40034
5037	40639	40026
5038	40647	40018
5039	40655	40009
5040	40663	40001
5041	40671	39994
5042	40680	39986
5043	40689	39979
5044	40696	39970
5045	40704	39962
5046	40712	39954
5047	40720	39946
5048	40728	39938
5049	40737	39930
5050	40745	39922
5051	40753	39914
5052	40761	39906
5053	40770	39898
5054	40778	39891
5055	40786	39883
5056	40795	39875
5057	40803	39867
5058	40811	39859
5059	40819	39851
5060	40827	39843
5061	40835	39834
5062	40843	39827
5063	40851	39818
5064	40859	39810
5065	40868	39803
5066	40877	39796
5067	40885	39788
5068	40893	39780
5069	40902	39772
5070	40910	39764
5071	40918	39756
5072	40926	39748
5073	40934	39740
5074	40942	39732
5075	40950	39724
5076	40958	39716
5077	40967	39709
5078	40976	39701
5079	40984	39694
5080	40992	39685
5081	41001	39677
5082	41009	39669
5083	41017	39662
5084	41026	39654
5085	41034	39646
5086	41042	39638
5087	41050	39630
5088	41058	39622
5089	41066	39614
5090	41075	39607
5091	41083	39599
5092	41091	39591
5093	41100	39583
5094	41108	39575
5095	41116	39567
5096	41123	39558
5097	41131	39550
5098	41139	39542
5099	41148	39534
5100	41156	39526
5101	41165	39519
5102	41174	39512
5103	41183	39505
5104	41192	39497
5105	41200	39490
5106	41209	39482
5107	41217	39474
5108	41225	39466
5109	41233	39458
5110	41241	39449
5111	41249	39442
5112	41257	39434
5113	41265	39426
5114	41274	39418
5115	41282	39410
5116	41291	39402
5117	41298	39393
5118	41306	39385
5119	41314	39377
5120	41322	39369
5121	41330	39361
5122	41339	39354
5123	41348	39346
5124	41355	39338
5125	41363	39330
5126	41371	39322
5127	41380	39314
5128	41389	39307
5129	41397	39298
5130	41404	39290
5131	41413	39283
5132	41421	39275
5133	41429	39267
5134	41438	39259
5135	41446	39251
5136	41454	39243
5137	41462	39235
5138	41471	39228
5139	41479	39220
5140	41487	39212
5141	41496	39204
5142	41504	39196
5143	41512	39188
5144	41521	39180
5145	41529	39172
5146	41537	39164
5147	41545	39157
5148	41553	39148
5149	41561	39140
5150	41570	39133
5151	41579	39125
5152	41587	39117
5153	41594	39109
5154	41602	39100
5155	41611	39093
5156	41618	39084
5157	41626	39076
5158	41634	39068
5159	41643	39060
5160	41651	39052
5161	41659	39044
5162	41667	39036
5163	41675	39028
5164	41683	39020
5165	41691	39012
5166	41699	39004
5167	41708	38996
5168	41716	38988
5169	41724	38980
5170	41733	38973
5171	41742	38965
5172	41750	38957
5173	41759	38950
5174	41766	38942
5175	41775	38934
5176	41783	38926
5177	41790	38917
5178	41799	38909
5179	41807	38902
5180	41815	38893
5181	41823	38885
5182	41831	38877
5183	41840	38870
5184	41849	38862
5185	41856	38854
5186	41865	38847
5187	41874	38839
5188	41882	38831
5189	41890	38823
5190	41899	38815
5191	41907	38807
5192	41915	38799
5193	41923	38791
5194	41931	38783
5195	41939	38775
5196	41947	38767
5197	41956	38760
5198	41964	38751
5199	41972	38743
5200	41979	38735
5201	41988	38727
5202	41996	38719
5203	42004	38711
5204	42012	38703
5205	42021	38695
5206	42029	38688
5207	42038	38680
5208	42047	38673
5209	42055	38665
5210	42064	38658
5211	42073	38650
5212	42082	38643
5213	42091	38636
5214	42099	38628
5215	42107	38619
5216	42115	38611
5217	42124	38604
5218	42133	38597
5219	42142	38590
5220	42150	38582
5221	42160	38575
5222	42168	38567
5223	42177	38560
5224	42186	38553
5225	42195	38545
5226	42203	38538
5227	42227	38543
5228	42235	38536
5229	42244	38528
5230	42253	38521
5231	42261	38513
5232	42270	38505
5233	42278	38497
5234	42286	38489
5235	42294	38482
5236	42303	38474
5237	42312	38467
5238	42321	38459
5239	42329	38451
5240	42337	38444
5241	42346	38436
5242	42355	38429
5243	42363	38421
5244	42372	38413
5245	42380	38405
5246	42388	38397
5247	42395	38388
5248	42403	38380
5249	42411	38372
5250	42419	38364
5251	42428	38356
5252	42435	38347
5253	42443	38339
5254	42451	38331
5255	42460	38324
5256	42468	38316
5257	42476	38308
5258	42485	38300
5259	42493	38292
5260	42501	38284
5261	42510	38276
5262	42518	38268
5263	42526	38260
5264	42535	38253
5265	42544	38246
5266	42552	38238
5267	42561	38230
5268	42570	38223
5269	42577	38215
5270	42586	38207
5271	42594	38199
5272	42603	38191
5273	42611	38184
5274	42620	38176
5275	42628	38168
5276	42637	38160
5277	42645	38153
5278	42654	38145
5279	42662	38137
5280	42670	38129
5281	42678	38121
5282	42685	38112
5283	42693	38103
5284	42700	38095
5285	42708	38087
5286	42716	38079
5287	42725	38071
5288	42734	38064
5289	42743	38056
5290	42751	38049
5291	42760	38042
5292	42768	38033
5293	42777	38025
5294	42785	38018
5295	42793	38010
5296	42803	38003
5297	42811	37995
5298	42819	37987
5299	42827	37979
5300	42837	37972
5301	42845	37964
5302	42852	37955
5303	42860	37947
5304	42869	37940
5305	42877	37932
5306	42885	37924
5307	42894	37916
5308	42901	37907
5309	42910	37899
5310	42918	37891
5311	42926	37883
5312	42934	37875
5313	42942	37867
5314	42951	37859
5315	42959	37852
5316	42968	37844
5317	42976	37836
5318	42985	37829
5319	42993	37821
5320	43001	37813
5321	43009	37804
5322	43017	37796
5323	43025	37788
5324	43033	37780
5325	43042	37773
5326	43050	37765
5327	43058	37757
5328	43066	37748
5329	43074	37740
5330	43082	37732
5331	43089	37723
5332	43098	37715
5333	43106	37708
5334	43114	37699
5335	43122	37691
5336	43130	37683
5337	43138	37675
5338	43146	37667
5339	43154	37659
5340	43162	37651
5341	43170	37643
5342	43179	37635
5343	43188	37627
5344	43196	37620
5345	43204	37611
5346	43212	37603
5347	43220	37595
5348	43228	37587
5349	43236	37579
5350	43244	37571
5351	43252	37563
5352	43261	37555
5353	43269	37547
5354	43291	37551
5355	43299	37543
5356	43308	37535
5357	43316	37528
5358	43325	37520
5359	43333	37512
5360	43342	37505
5361	43350	37497
5362	43359	37489
5363	43368	37482
5364	43377	37475
5365	43386	37467
5366	43394	37460
5367	43403	37452
5368	43410	37443
5369	43419	37435
5370	43427	37427
5371	43435	37420
5372	43444	37412
5373	43452	37404
5374	43461	37396
5375	43469	37388
5376	43477	37380
5377	43486	37373
5378	43494	37365
5379	43503	37357
5380	43511	37349
5381	43519	37341
5382	43527	37333
5383	43536	37326
5384	43544	37317
5385	43552	37309
5386	43559	37301
5387	43568	37293
5388	43575	37284
5389	43583	37276
5390	43591	37268
5391	43600	37260
5392	43608	37252
5393	43616	37244
5394	43624	37236
5395	43634	37229
5396	43643	37222
5397	43651	37214
5398	43660	37207
5399	43668	37198
5400	43676	37191
5401	43685	37183
5402	43693	37175
5403	43702	37167
5404	43710	37160
5405	43718	37152
5406	43727	37144
5407	43734	37135
5408	43742	37127
5409	43750	37119
5410	43758	37111
5411	43767	37103
5412	43775	37095
5413	43783	37087
5414	43790	37078
5415	43798	37070
5416	43807	37062
5417	43815	37054
5418	43823	37046
5419	43831	37038
5420	43839	37030
5421	43847	37022
5422	43855	37013
5423	43863	37005
5424	43870	36997
5425	43879	36989
5426	43887	36981
5427	43895	36973
5428	43904	36965
5429	43912	36957
5430	43920	36949
5431	43928	36941
5432	43936	36933
5433	43944	36925
5434	43952	36917
5435	43960	36908
5436	43968	36900
5437	43976	36892
5438	43984	36883
5439	43992	36875
5440	43999	36867
5441	44007	36858
5442	44015	36851
5443	44024	36843
5444	44032	36835
5445	44040	36827
5446	44048	36819
5447	44056	36811
5448	44065	36803
5449	44073	36795
5450	44081	36787
5451	44089	36779
5452	44098	36771
5453	44105	36762
5454	44113	36754
5455	44122	36747
5456	44130	36738
5457	44138	36731
5458	44146	36722
5459	44154	36714
5460	44162	36706
5461	44171	36699
5462	44179	36691
5463	44187	36683
5464	44195	36674
5465	44204	36667
5466	44213	36659
5467	44221	36652
5468	44230	36644
5469	44238	36636
5470	44246	36628
5471	44255	36620
5472	44263	36612
5473	44271	36604
5474	44279	36596
5475	44287	36587
5476	44295	36580
5477	44303	36571
5478	44311	36564
5479	44319	36555
5480	44327	36547
5481	44336	36539
5482	44343	36531
5483	44351	36523
5484	44359	36514
5485	44367	36506
5486	44375	36498
5487	44384	36490
5488	44392	36482
5489	44400	36474
5490	44407	36466
5491	44416	36458
5492	44424	36450
5493	44433	36442
5494	44441	36434
5495	44449	36426
5496	44458	36418
5497	44466	36411
5498	44474	36403
5499	44483	36395
5500	44491	36387
5501	44499	36378
5502	44508	36371
5503	44515	36363
5504	44524	36355
5505	44532	36347
5506	44541	36339
5507	44549	36331
5508	44558	36324
5509	44566	36316
5510	44575	36309
5511	44583	36300
5512	44591	36292
5513	44600	36285
5514	44608	36277
5515	44617	36269
5516	44625	36261
5517	44634	36254
5518	44642	36245
5519	44650	36238
5520	44658	36230
5521	44667	36222
5522	44675	36214
5523	44683	36205
5524	44691	36198
5525	44699	36190
5526	44708	36182
5527	44717	36175
5528	44725	36167
5529	44734	36159
5530	44741	36150
5531	44749	36142
5532	44757	36134
5533	44765	36126
5534	44773	36118
5535	44781	36109
5536	44789	36102
5537	44797	36093
5538	44806	36085
5539	44814	36077
5540	44822	36070
5541	44830	36061
5542	44839	36054
5543	44847	36045
5544	44855	36037
5545	44863	36029
5546	44871	36021
5547	44879	36013
5548	44887	36005
5549	44895	35997
5550	44904	35989
5551	44912	35981
5552	44920	35973
5553	44928	35965
5554	44936	35957
5555	44944	35948
5556	44952	35941
5557	44960	35932
5558	44968	35924
5559	44976	35916
5560	44985	35909
5561	44993	35900
5562	45001	35892
5563	45009	35884
5564	45018	35876
5565	45026	35869
5566	45035	35861
5567	45043	35853
5568	45051	35845
5569	45059	35837
5570	45067	35829
5571	45075	35820
5572	45084	35813
5573	45091	35804
5574	45100	35796
5575	45107	35788
5576	45115	35780
5577	45124	35772
5578	45132	35764
5579	45141	35757
5580	45149	35749
5581	45158	35741
5582	45166	35733
5583	45175	35726
5584	45183	35718
5585	45191	35710
5586	45200	35702
5587	45208	35694
5588	45217	35686
5589	45225	35678
5590	45233	35670
5591	45241	35662
5592	45249	35654
5593	45257	35646
5594	45266	35638
5595	45274	35630
5596	45282	35622
5597	45290	35614
5598	45299	35606
5599	45307	35598
5600	45316	35591
5601	45324	35583
5602	45331	35574
5603	45340	35566
5604	45348	35558
5605	45356	35550
5606	45365	35543
5607	45373	35534
5608	45381	35526
5609	45389	35519
5610	45398	35511
5611	45405	35502
5612	45414	35494
5613	45422	35486
5614	45430	35478
5615	45437	35470
5616	45446	35462
5617	45454	35453
5618	45462	35446
5619	45470	35437
5620	45479	35430
5621	45487	35422
5622	45495	35414
5623	45505	35407
5624	45513	35399
5625	45522	35391
5626	45529	35383
5627	45537	35375
5628	45545	35366
5629	45553	35358
5630	45561	35350
5631	45569	35342
5632	45577	35334
5633	45585	35326
5634	45594	35318
5635	45602	35310
5636	45609	35301
5637	45618	35293
5638	45626	35286
5639	45634	35277
5640	45643	35269
5641	45650	35261
5642	45658	35253
5643	45666	35245
5644	45674	35237
5645	45683	35229
5646	45691	35221
5647	45700	35213
5648	45708	35205
5649	45716	35197
5650	45724	35189
5651	45732	35181
5652	45740	35173
5653	45749	35165
5654	45757	35157
5655	45765	35149
5656	45774	35141
5657	45782	35133
5658	45790	35125
5659	45799	35118
5660	45807	35110
5661	45815	35101
5662	45823	35093
5663	45831	35085
5664	45839	35077
5665	45847	35069
5666	45855	35060
5667	45863	35052
5668	45871	35044
5669	45879	35036
5670	45888	35029
5671	45897	35022
5672	45906	35014
5673	45914	35006
5674	45922	34998
5675	45930	34990
5676	45938	34981
5677	45946	34973
5678	45955	34966
5679	45962	34957
5680	45970	34949
5681	45979	34941
5682	45987	34933
5683	45995	34925
5684	46003	34917
5685	46011	34908
5686	46018	34900
5687	46026	34892
5688	46034	34884
5689	46042	34875
5690	46049	34867
5691	46058	34859
5692	46066	34851
5693	46074	34843
5694	46082	34834
5695	46090	34827
5696	46099	34819
5697	46108	34812
5698	46118	34805
5699	46127	34797
5700	46135	34789
5701	46144	34782
5702	46153	34774
5703	46162	34767
5704	46170	34759
5705	46178	34751
5706	46187	34743
5707	46196	34736
5708	46204	34728
5709	46214	34721
5710	46222	34713
5711	46231	34705
5712	46239	34698
5713	46251	34693
5714	46263	34687
5715	46271	34679
5716	46279	34671
5717	46287	34663
5718	46296	34655
5719	46304	34647
5720	46312	34639
5721	46320	34630
5722	46328	34623
5723	46336	34614
5724	46345	34607
5725	46352	34598
5726	46360	34590
5727	46368	34581
5728	46376	34573
5729	46384	34565
5730	46392	34557
5731	46400	34549
5732	46408	34541
5733	46416	34533
5734	46424	34524
5735	46432	34516
5736	46439	34508
5737	46448	34500
5738	46455	34491
5739	46463	34483
5740	46472	34475
5741	46480	34467
5742	46488	34459
5743	46496	34451
5744	46504	34443
5745	46511	34434
5746	46520	34426
5747	46528	34418
5748	46535	34410
5749	46544	34402
5750	46552	34394
5751	46560	34385
5752	46568	34377
5753	46576	34369
5754	46583	34360
5755	46591	34352
5756	46599	34344
5757	46607	34336
5758	46616	34328
5759	46624	34321
5760	46632	34312
5761	46640	34304
5762	46648	34296
5763	46657	34288
5764	46665	34280
5765	46674	34273
5766	46682	34265
5767	46690	34257
5768	46698	34249
5769	46707	34241
5770	46715	34233
5771	46724	34226
5772	46734	34218
5773	46742	34211
5774	46750	34203
5775	46759	34195
5776	46768	34187
5777	46776	34179
5778	46784	34171
5779	46792	34163
5780	46800	34155
5781	46808	34147
5782	46816	34139
5783	46824	34130
5784	46832	34122
5785	46840	34114
5786	46848	34106
5787	46857	34098
5788	46864	34090
5789	46873	34082
5790	46881	34074
5791	46890	34066
5792	46898	34058
5793	46906	34050
5794	46914	34042
5795	46922	34033
5796	46929	34025
5797	46937	34017
5798	46945	34008
5799	46953	34000
5800	46961	33992
5801	46969	33984
5802	46977	33976
5803	46985	33968
5804	46993	33959
5805	47001	33951
5806	47009	33943
5807	47018	33935
5808	47026	33928
5809	47035	33920
5810	47043	33912
5811	47051	33904
5812	47059	33896
5813	47067	33888
5814	47076	33880
5815	47084	33872
5816	47092	33864
5817	47100	33856
5818	47109	33848
5819	47117	33840
5820	47126	33832
5821	47134	33824
5822	47142	33816
5823	47151	33809
5824	47159	33800
5825	47167	33792
5826	47175	33784
5827	47183	33776
5828	47191	33768
5829	47199	33760
5830	47207	33752
5831	47216	33744
5832	47225	33736
5833	47234	33729
5834	47242	33721
5835	47250	33713
5836	47258	33705
5837	47267	33697
5838	47276	33690
5839	47284	33682
5840	47292	33673
5841	47301	33666
5842	47309	33658
5843	47318	33650
5844	47326	33642
5845	47335	33635
5846	47343	33626
5847	47351	33618
5848	47359	33610
5849	47367	33602
5850	47375	33594
5851	47384	33586
5852	47393	33579
5853	47401	33571
5854	47409	33563
5855	47418	33555
5856	47425	33547
5857	47433	33539
5858	47442	33531
5859	47450	33522
5860	47458	33514
5861	47466	33506
5862	47474	33498
5863	47482	33490
5864	47490	33481
5865	47498	33473
5866	47506	33466
5867	47514	33457
5868	47522	33449
5869	47531	33442
5870	47539	33433
5871	47547	33425
5872	47555	33417
5873	47564	33410
5874	47572	33402
5875	47581	33394
5876	47588	33385
5877	47597	33377
5878	47604	33369
5879	47612	33361
5880	47620	33353
5881	47629	33345
5882	47636	33336
5883	47644	33328
5884	47652	33320
5885	47660	33312
5886	47668	33304
5887	47676	33296
5888	47684	33287
5889	47692	33279
5890	47700	33271
5891	47709	33263
5892	47717	33255
5893	47724	33247
5894	47732	33238
5895	47740	33230
5896	47748	33222
5897	47756	33214
5898	47765	33206
5899	47773	33198
5900	47782	33190
5901	47790	33182
5902	47798	33174
5903	47806	33166
5904	47814	33158
5905	47822	33150
5906	47830	33142
5907	47838	33133
5908	47846	33125
5909	47853	33117
5910	47862	33109
5911	47870	33101
5912	47878	33092
5913	47886	33084
5914	47894	33076
5915	47903	33068
5916	47911	33061
5917	47920	33053
5918	47928	33045
5919	47936	33037
5920	47945	33029
5921	47953	33021
5922	47961	33013
5923	47970	33005
5924	47978	32997
5925	47987	32990
5926	47995	32982
5927	48004	32974
5928	48012	32966
5929	48019	32958
5930	48027	32949
5931	48035	32941
5932	48043	32933
5933	48051	32924
5934	48059	32916
5935	48067	32909
5936	48076	32901
5937	48085	32893
5938	48092	32885
5939	48101	32877
5940	48110	32870
5941	48118	32861
5942	48127	32854
5943	48135	32845
5944	48143	32837
5945	48151	32829
5946	48159	32821
5947	48168	32813
5948	48176	32806
5949	48184	32797
5950	48193	32790
5951	48201	32782
5952	48209	32774
5953	48218	32766
5954	48226	32758
5955	48234	32749
5956	48242	32741
5957	48250	32733
5958	48258	32725
5959	48266	32717
5960	48275	32710
5961	48284	32702
5962	48292	32694
5963	48301	32686
5964	48308	32678
5965	48317	32670
5966	48325	32662
5967	48333	32654
5968	48341	32645
5969	48348	32637
5970	48357	32629
5971	48365	32621
5972	48373	32613
5973	48382	32605
5974	48390	32597
5975	48398	32589
5976	48406	32581
5977	48414	32573
5978	48422	32565
5979	48431	32557
5980	48439	32549
5981	48447	32541
5982	48455	32533
5983	48463	32525
5984	48471	32516
5985	48480	32509
5986	48488	32501
5987	48495	32492
5988	48504	32484
5989	48512	32476
5990	48519	32468
5991	48528	32460
5992	48538	32453
5993	48546	32445
5994	48554	32437
5995	48563	32429
5996	48570	32421
5997	48578	32412
5998	48587	32404
5999	48595	32396
6000	48603	32388
6001	48611	32380
6002	48619	32372
6003	48628	32364
6004	48636	32356
6005	48644	32348
6006	48652	32340
6007	48660	32332
6008	48669	32324
6009	48677	32316
6010	48685	32308
6011	48693	32300
6012	48701	32292
6013	48709	32284
6014	48717	32276
6015	48725	32267
6016	48734	32260
6017	48742	32252
6018	48752	32245
6019	48760	32237
6020	48769	32229
6021	48777	32221
6022	48785	32213
6023	48793	32204
6024	48801	32196
6025	48809	32188
6026	48817	32180
6027	48825	32172
6028	48833	32164
6029	48841	32156
6030	48849	32148
6031	48858	32140
6032	48866	32132
6033	48876	32125
6034	48884	32116
6035	48892	32108
6036	48900	32100
6037	48908	32092
6038	48916	32084
6039	48925	32076
6040	48933	32068
6041	48941	32060
6042	48950	32053
6043	48958	32045
6044	48966	32036
6045	48975	32028
6046	48982	32020
6047	48991	32012
6048	48999	32004
6049	49008	31997
6050	49016	31989
6051	49025	31981
6052	49032	31973
6053	49040	31964
6054	49049	31956
6055	49057	31949
6056	49065	31941
6057	49074	31933
6058	49082	31925
6059	49091	31917
6060	49099	31909
6061	49107	31900
6062	49115	31893
6063	49123	31885
6064	49132	31877
6065	49141	31869
6066	49149	31861
6067	49157	31853
6068	49165	31845
6069	49173	31837
6070	49181	31829
6071	49190	31821
6072	49198	31813
6073	49207	31805
6074	49214	31797
6075	49222	31789
6076	49230	31781
6077	49239	31773
6078	49248	31765
6079	49256	31757
6080	49264	31749
6081	49272	31741
6082	49280	31733
6083	49289	31725
6084	49297	31717
6085	49321	31719
6086	49329	31711
6087	49337	31703
6088	49345	31694
6089	49353	31686
6090	49361	31678
6091	49369	31670
6092	49377	31662
6093	49385	31654
6094	49394	31646
6095	49403	31638
6096	49411	31630
6097	49419	31622
6098	49427	31614
6099	49435	31606
6100	49443	31598
6101	49451	31589
6102	49459	31581
6103	49468	31574
6104	49477	31566
6105	49485	31558
6106	49494	31550
6107	49501	31542
6108	49510	31534
6109	49518	31526
6110	49526	31518
6111	49534	31510
6112	49543	31502
6113	49550	31494
6114	49558	31485
6115	49567	31477
6116	49575	31470
6117	49583	31461
6118	49590	31453
6119	49598	31444
6120	49606	31436
6121	49613	31428
6122	49621	31419
6123	49630	31412
6124	49639	31404
6125	49646	31395
6126	49654	31387
6127	49663	31379
6128	49671	31371
6129	49679	31363
6130	49688	31356
6131	49696	31347
6132	49705	31340
6133	49713	31332
6134	49721	31324
6135	49729	31316
6136	49737	31308
6137	49746	31300
6138	49754	31291
6139	49762	31283
6140	49772	31276
6141	49780	31268
6142	49788	31260
6143	49797	31252
6144	49804	31244
6145	49812	31236
6146	49821	31228
6147	49829	31220
6148	49837	31212
6149	49845	31204
6150	49853	31196
6151	49862	31188
6152	49870	31180
6153	49878	31172
6154	49887	31164
6155	49895	31156
6156	49903	31148
6157	49911	31139
6158	49919	31131
6159	49926	31123
6160	49935	31115
6161	49944	31107
6162	49952	31099
6163	49960	31091
6164	49969	31083
6165	49977	31076
6166	49985	31067
6167	49994	31059
6168	50002	31051
6169	50010	31043
6170	50018	31035
6171	50026	31027
6172	50034	31019
6173	50043	31011
6174	50052	31004
6175	50060	30995
6176	50068	30988
6177	50077	30979
6178	50085	30971
6179	50094	30964
6180	50103	30956
6181	50111	30948
6182	50119	30940
6183	50127	30932
6184	50135	30924
6185	50143	30916
6186	50151	30908
6187	50159	30899
6188	50166	30891
6189	50175	30883
6190	50183	30875
6191	50191	30867
6192	50199	30859
6193	50207	30850
6194	50215	30842
6195	50223	30834
6196	50231	30826
6197	50239	30818
6198	50247	30810
6199	50256	30802
6200	50264	30794
6201	50272	30785
6202	50280	30777
6203	50288	30769
6204	50297	30762
6205	50305	30753
6206	50313	30745
6207	50321	30737
6208	50329	30729
6209	50337	30721
6210	50345	30712
6211	50353	30704
6212	50361	30696
6213	50370	30688
6214	50378	30680
6215	50386	30672
6216	50393	30664
6217	50402	30656
6218	50409	30647
6219	50418	30640
6220	50426	30632
6221	50435	30624
6222	50443	30616
6223	50451	30608
6224	50460	30600
6225	50468	30592
6226	50476	30583
6227	50484	30575
6228	50492	30567
6229	50500	30559
6230	50508	30551
6231	50516	30543
6232	50525	30535
6233	50533	30527
6234	50541	30519
6235	50549	30511
6236	50557	30502
6237	50564	30494
6238	50572	30486
6239	50581	30478
6240	50589	30470
6241	50597	30462
6242	50605	30453
6243	50613	30445
6244	50622	30438
6245	50630	30430
6246	50638	30422
6247	50646	30414
6248	50654	30405
6249	50663	30398
6250	50671	30390
6251	50679	30381
6252	50688	30373
6253	50695	30365
6254	50703	30357
6255	50711	30349
6256	50719	30340
6257	50727	30332
6258	50735	30324
6259	50743	30316
6260	50751	30308
6261	50760	30300
6262	50767	30292
6263	50775	30283
6264	50783	30275
6265	50791	30267
6266	50799	30259
6267	50807	30250
6268	50815	30242
6269	50823	30234
6270	50831	30226
6271	50839	30218
6272	50847	30210
6273	50855	30202
6274	50864	30194
6275	50872	30186
6276	50880	30178
6277	50888	30170
6278	50896	30162
6279	50905	30154
6280	50914	30146
6281	50922	30138
6282	50931	30130
6283	50939	30122
6284	50947	30114
6285	50955	30106
6286	50963	30098
6287	50970	30089
6288	50978	30081
6289	50987	30073
6290	50995	30065
6291	51003	30057
6292	51011	30049
6293	51019	30040
6294	51027	30032
6295	51035	30024
6296	51043	30016
6297	51052	30009
6298	51061	30001
6299	51068	29992
6300	51076	29984
6301	51085	29976
6302	51093	29968
6303	51102	29960
6304	51110	29952
6305	51118	29944
6306	51126	29936
6307	51135	29928
6308	51143	29920
6309	51151	29912
6310	51159	29904
6311	51167	29896
6312	51175	29888
6313	51183	29879
6314	51191	29871
6315	51199	29863
6316	51208	29855
6317	51215	29847
6318	51223	29839
6319	51232	29831
6320	51239	29823
6321	51247	29814
6322	51256	29806
6323	51263	29798
6324	51271	29790
6325	51279	29782
6326	51287	29773
6327	51296	29766
6328	51303	29757
